Var1,Var2
83.0548395274658,174.361667631445
82.9322199738902,173.958981917537
82.8195406872553,173.545515467957
82.716637227182,173.121581608429
82.6233364364271,172.687492715339
82.5394569329103,172.243560257086
82.4648095923258,171.79009484651
82.3991980187141,171.327406304246
82.3424190007039,170.855803732818
82.2942629514481,170.375595601219
82.254514330583,169.887089839712
82.2229520468229,169.39059394454
82.1993498400683,168.886415092214
82.1834766421532,168.374860263016
82.1750969155827,167.856236373366
82.1739709698225,167.330850416647
82.1798552548865,166.799009612117
82.1925026321414,166.261021561482
82.2116626223985,165.717194412743
82.2370816314968,165.167837030884
82.2685031537023,164.613259174984
82.3056679533519,164.053771681324
82.3483142252605,163.489686652041
82.3961777344907,162.921317648893
82.4489919361499,162.348979891659
82.5064880759372,161.772990460708
82.5683952722136,161.193668503232
82.6344405804068,160.611335442637
82.7043490406007,160.026315190539
82.7778437091865,159.438934360803
82.8546456754786,158.849522485013
82.9344740642201,158.258412228722
83.0170460249234,157.665939607813
83.1020767090066,157.072444204199
83.1892792357054,156.478269380096
83.2783646477545,155.883762489994
83.3690418578521,155.289275089408
83.4610175869347,154.695163139403
83.5539962953106,154.101787205826
83.647680107721,153.509512652071
83.7417687334171,152.918709824116
83.8359593823676,152.329754226492
83.9299466787377,151.743026687713
84.023422572805,151.158913513607
84.1160762525127,150.577806626865
84.2075940558889,150.000103691022
84.2976593855933,149.426208216947
84.3859526268908,148.856529649821
84.4721510703782,148.291483434434
84.5559288408334,147.731491056557
84.6369568335779,147.176980057971
84.7149026597836,146.628384022691
84.7894306021721,146.086142531766
84.860201582582,145.550701083992
84.9268731428908,145.022510979756
84.9890994407856,144.502029165218
85.0465312618729,143.989718033949
85.0988160496023,143.486045183184
85.1455979544489,142.991483121812
85.1865179037546,142.506508927318
85.2212136935633,142.031603848945
85.2493201037027,141.567252854503
85.2704690372567,141.113944118378
85.284289685444,140.67216844858
85.2904087187593,140.242418650871
85.2884505050511,139.825188828412
85.2780373549954,139.4209736157
85.2587897951832,139.030267346046
85.2303268687682,138.65356315234
85.1922664633205,138.291352001409
85.1442256652045,137.944121662889
85.0858211394459,137.612355614217
85.0166695336802,137.296531884037
84.936387904379,136.997121837086
84.936387904379,136.997121837086
85.1134729962973,137.572680209772
85.300772655765,138.135259387642
85.4982003228813,138.684995522174
85.7056721515131,139.222014721053
85.9231066307624,139.74643370067
86.1504242319772,140.258360391436
86.3875470792394,140.757894500488
86.6343986415266,141.245128035846
86.8909034449741,141.720145795627
87.156986803866,142.183025825525
87.4325745691613,142.633839847411
87.7175928935162,143.072653661601
88.011968011901,143.499527525064
88.3156260370314,143.914516507593
88.6284927689355,144.317670827758
88.9504935180762,144.70903617024
89.2815529415224,145.088653986017
89.6215948917396,145.456561776661
89.970542277625,145.812793363914
90.328316937469,146.157379145568
90.694839523566,146.490346338547
91.0700293982376,146.811719210016
91.4538045410599,147.121519297237
91.8460814671124,147.419765616791
92.2467751560865,147.706474863756
92.6557989921028,147.981661601312
93.0730647141014,148.245338441224
93.4984823766701,148.497516215565
93.9319603211797,148.738204140035
94.3734051570951,148.967409969131
94.8227217533223,149.185140143434
95.2798132394481,149.391399929211
95.7445810167162,149.586193550516
96.2169247785712,149.769524313932
96.6967425405903,149.941394726071
97.1839306796018,150.101806603946
97.6783839817786,150.25076117828
98.179995699469,150.388259189827
98.6886576165162,150.514300978738
99.2042601217921,150.628886567021
99.7266922906549,150.732015734114
100.25584197402,150.823688085583
100.791595894714,150.903903114964
101.333839750765,150.972660258741
101.882458325266,151.029958944469
102.437335602421,151.075798632037
102.998354889395,151.110178848062
103.565398943546,151.133099213416
104.138350104624,151.144559463871
