Var1,Var2
61.3698504306439,55.3100970529217
60.8658264292622,55.4311449775513
60.3690007406895,55.5699494986071
59.8795045692035,55.7265731244439
59.3974727928942,55.9010873657093
58.9230440055792,56.0935731348924
58.456360582134,56.3041212016645
57.9975687691389,56.532832707892
57.5468188029893,56.7798197468266
57.1042650578993,57.0452060116973
56.6700662265404,57.3291275197395
56.2443855364291,57.6317334186314
55.8273910055905,57.9531868833812
